time_s,total_queue,cum_delay_proxy
19816.5,51.0,797664.5999995408
19816.6,50.0,797669.5999995408
19816.7,49.0,797674.4999995409
19816.8,49.0,797679.3999995409
19816.9,49.0,797684.2999995409
19817.0,49.0,797689.1999995409
19817.1,49.0,797694.099999541
19817.2,49.0,797698.999999541
19817.3,48.0,797703.799999541
19817.4,48.0,797708.5999995411
19817.5,49.0,797713.4999995411
19817.6,48.0,797718.2999995411
19817.7,48.0,797723.0999995412
19817.8,48.0,797727.8999995412
19817.9,48.0,797732.6999995413
19818.0,48.0,797737.4999995413
19818.1,48.0,797742.2999995414
19818.2,48.0,797747.0999995414
19818.3,47.0,797751.7999995414
19818.4,48.0,797756.5999995414
19818.5,48.0,797761.3999995415
19818.6,48.0,797766.1999995415
19818.7,48.0,797770.9999995416
19818.8,47.0,797775.6999995415
19818.9,48.0,797780.4999995416
19819.0,47.0,797785.1999995415
19819.1,47.0,797789.8999995415
19819.2,48.0,797794.6999995415
19819.3,47.0,797799.3999995415
19819.4,47.0,797804.0999995414
19819.5,47.0,797808.7999995414
19819.6,47.0,797813.4999995413
19819.7,46.0,797818.0999995413
19819.8,46.0,797822.6999995413
19819.9,46.0,797827.2999995413
19820.0,45.0,797831.7999995413
19820.1,45.0,797836.2999995413
19820.2,46.0,797840.8999995412
19820.3,46.0,797845.4999995412
19820.4,46.0,797850.0999995412
19820.5,46.0,797854.6999995412
19820.6,46.0,797859.2999995411
19820.7,46.0,797863.8999995411
19820.8,46.0,797868.4999995411
19820.9,46.0,797873.0999995411
19821.0,46.0,797877.699999541
19821.1,46.0,797882.299999541
19821.2,46.0,797886.899999541
19821.3,46.0,797891.499999541
19821.4,45.0,797895.999999541
19821.5,45.0,797900.499999541
19821.6,45.0,797904.999999541
19821.7,44.0,797909.399999541
19821.8,44.0,797913.799999541
19821.9,44.0,797918.199999541
19822.0,44.0,797922.5999995411
19822.1,44.0,797926.9999995411
19822.2,44.0,797931.3999995411
19822.3,44.0,797935.7999995411
19822.4,44.0,797940.1999995412
19822.5,44.0,797944.5999995412
19822.6,44.0,797948.9999995412
19822.7,44.0,797953.3999995412
19822.8,44.0,797957.7999995413
19822.9,44.0,797962.1999995413
19823.0,45.0,797966.6999995413
19823.1,45.0,797971.1999995413
19823.2,45.0,797975.6999995413
19823.3,45.0,797980.1999995413
19823.4,45.0,797984.6999995413
19823.5,45.0,797989.1999995413
19823.6,46.0,797993.7999995413
19823.7,46.0,797998.3999995412
19823.8,46.0,798002.9999995412
19823.9,46.0,798007.5999995412
19824.0,46.0,798012.1999995412
19824.1,46.0,798016.7999995411
19824.2,46.0,798021.3999995411
19824.3,46.0,798025.9999995411
19824.4,46.0,798030.5999995411
19824.5,46.0,798035.199999541
19824.6,46.0,798039.799999541
19824.7,46.0,798044.399999541
19824.8,46.0,798048.999999541
19824.9,46.0,798053.599999541
19825.0,46.0,798058.1999995409
19825.1,46.0,798062.7999995409
19825.2,46.0,798067.3999995409
19825.3,46.0,798071.9999995409
19825.4,46.0,798076.5999995408
19825.5,46.0,798081.1999995408
19825.6,47.0,798085.8999995408
19825.7,47.0,798090.5999995407
19825.8,47.0,798095.2999995407
19825.9,47.0,798099.9999995406
19826.0,47.0,798104.6999995406
19826.1,47.0,798109.3999995405
19826.2,47.0,798114.0999995405
19826.3,47.0,798118.7999995404
19826.4,47.0,798123.4999995404
19826.5,47.0,798128.1999995403
19826.6,47.0,798132.8999995403
19826.7,47.0,798137.5999995403
19826.8,47.0,798142.2999995402
19826.9,47.0,798146.9999995402
19827.0,47.0,798151.6999995401
19827.1,48.0,798156.4999995402
19827.2,48.0,798161.2999995402
19827.3,48.0,798166.0999995403
19827.4,48.0,798170.8999995403
19827.5,48.0,798175.6999995403
19827.6,48.0,798180.4999995404
19827.7,48.0,798185.2999995404
19827.8,48.0,798190.0999995405
19827.9,48.0,798194.8999995405
19828.0,48.0,798199.6999995406
19828.1,48.0,798204.4999995406
19828.2,49.0,798209.3999995406
19828.3,49.0,798214.2999995407
19828.4,49.0,798219.1999995407
19828.5,49.0,798224.0999995407
19828.6,49.0,798228.9999995407
19828.7,49.0,798233.8999995408
19828.8,49.0,798238.7999995408
19828.9,49.0,798243.6999995408
19829.0,49.0,798248.5999995408
19829.1,49.0,798253.4999995409
19829.2,49.0,798258.3999995409
19829.3,49.0,798263.2999995409
19829.4,49.0,798268.1999995409
19829.5,49.0,798273.099999541
19829.6,49.0,798277.999999541
19829.7,49.0,798282.899999541
19829.8,49.0,798287.799999541
19829.9,49.0,798292.699999541
19830.0,49.0,798297.5999995411
19830.1,49.0,798302.4999995411
19830.2,49.0,798307.3999995411
19830.3,49.0,798312.2999995411
19830.4,49.0,798317.1999995412
19830.5,49.0,798322.0999995412
19830.6,50.0,798327.0999995412
19830.7,50.0,798332.0999995412
19830.8,50.0,798337.0999995412
19830.9,50.0,798342.0999995412
19831.0,50.0,798347.0999995412
19831.1,50.0,798352.0999995412
19831.2,50.0,798357.0999995412
19831.3,50.0,798362.0999995412
19831.4,50.0,798367.0999995412
19831.5,50.0,798372.0999995412
19831.6,50.0,798377.0999995412
19831.7,50.0,798382.0999995412
19831.8,50.0,798387.0999995412
19831.9,50.0,798392.0999995412
19832.0,50.0,798397.0999995412
19832.1,50.0,798402.0999995412
19832.2,51.0,798407.1999995412
19832.3,51.0,798412.2999995411
19832.4,52.0,798417.4999995411
19832.5,53.0,798422.7999995411
19832.6,53.0,798428.0999995412
19832.7,53.0,798433.3999995412
19832.8,53.0,798438.6999995413
19832.9,53.0,798443.9999995413
19833.0,53.0,798449.2999995414
19833.1,53.0,798454.5999995414
19833.2,53.0,798459.8999995415
19833.3,53.0,798465.1999995415
19833.4,53.0,798470.4999995416
19833.5,53.0,798475.7999995416
19833.6,52.0,798480.9999995416
19833.7,53.0,798486.2999995416
19833.8,52.0,798491.4999995416
19833.9,53.0,798496.7999995416
19834.0,53.0,798502.0999995416
19834.1,53.0,798507.3999995417
19834.2,53.0,798512.6999995417
19834.3,53.0,798517.9999995418
19834.4,54.0,798523.3999995418
19834.5,54.0,798528.7999995418
19834.6,54.0,798534.1999995419
19834.7,54.0,798539.5999995419
19834.8,54.0,798544.9999995419
19834.9,54.0,798550.3999995419
19835.0,54.0,798555.799999542
19835.1,54.0,798561.199999542
19835.2,56.0,798566.799999542
19835.3,56.0,798572.3999995419
19835.4,55.0,798577.8999995419
19835.5,55.0,798583.3999995419
19835.6,55.0,798588.8999995419
19835.7,55.0,798594.3999995419
19835.8,55.0,798599.8999995419
19835.9,56.0,798605.4999995419
