time_s,total_queue,cum_delay_proxy
13228.1,0.0,261307.1000000306
13228.2,0.0,261307.1000000306
13228.3,0.0,261307.1000000306
13228.4,0.0,261307.1000000306
13228.5,0.0,261307.1000000306
13228.6,0.0,261307.1000000306
13228.7,1.0,261307.2000000306
13228.8,1.0,261307.3000000306
13228.9,1.0,261307.4000000306
13229.0,1.0,261307.50000003062
13229.1,1.0,261307.60000003062
13229.2,1.0,261307.70000003063
13229.3,1.0,261307.80000003063
13229.4,1.0,261307.90000003064
13229.5,1.0,261308.00000003065
13229.6,1.0,261308.10000003065
13229.7,1.0,261308.20000003066
13229.8,1.0,261308.30000003066
13229.9,1.0,261308.40000003067
13230.0,1.0,261308.50000003068
13230.1,1.0,261308.60000003068
13230.2,1.0,261308.7000000307
13230.3,1.0,261308.8000000307
13230.4,1.0,261308.9000000307
13230.5,1.0,261309.0000000307
13230.6,1.0,261309.1000000307
13230.7,1.0,261309.20000003072
13230.8,1.0,261309.30000003072
13230.9,1.0,261309.40000003073
13231.0,1.0,261309.50000003073
13231.1,2.0,261309.70000003075
13231.2,2.0,261309.90000003076
13231.3,2.0,261310.10000003077
13231.4,2.0,261310.30000003078
13231.5,2.0,261310.5000000308
13231.6,2.0,261310.7000000308
13231.7,2.0,261310.90000003082
13231.8,2.0,261311.10000003083
13231.9,2.0,261311.30000003084
13232.0,2.0,261311.50000003085
13232.1,2.0,261311.70000003086
13232.2,2.0,261311.90000003087
13232.3,2.0,261312.10000003088
13232.4,2.0,261312.3000000309
13232.5,2.0,261312.5000000309
13232.6,2.0,261312.70000003092
13232.7,2.0,261312.90000003093
13232.8,2.0,261313.10000003094
13232.9,2.0,261313.30000003095
13233.0,2.0,261313.50000003097
13233.1,2.0,261313.70000003098
13233.2,2.0,261313.900000031
13233.3,2.0,261314.100000031
13233.4,2.0,261314.300000031
13233.5,2.0,261314.50000003102
13233.6,2.0,261314.70000003104
13233.7,2.0,261314.90000003105
13233.8,2.0,261315.10000003106
13233.9,2.0,261315.30000003107
13234.0,2.0,261315.50000003108
13234.1,2.0,261315.7000000311
13234.2,2.0,261315.9000000311
13234.3,2.0,261316.10000003112
13234.4,2.0,261316.30000003113
13234.5,2.0,261316.50000003114
13234.6,2.0,261316.70000003115
13234.7,2.0,261316.90000003116
13234.8,2.0,261317.10000003118
13234.9,2.0,261317.3000000312
13235.0,2.0,261317.5000000312
13235.1,2.0,261317.7000000312
13235.2,2.0,261317.90000003122
13235.3,2.0,261318.10000003123
13235.4,2.0,261318.30000003125
13235.5,2.0,261318.50000003126
13235.6,2.0,261318.70000003127
13235.7,2.0,261318.90000003128
13235.8,2.0,261319.1000000313
13235.9,2.0,261319.3000000313
13236.0,2.0,261319.50000003132
13236.1,2.0,261319.70000003133
13236.2,2.0,261319.90000003134
13236.3,2.0,261320.10000003135
13236.4,2.0,261320.30000003136
13236.5,3.0,261320.60000003135
13236.6,2.0,261320.80000003136
13236.7,2.0,261321.00000003137
13236.8,1.0,261321.10000003138
13236.9,1.0,261321.2000000314
13237.0,1.0,261321.3000000314
13237.1,1.0,261321.4000000314
13237.2,1.0,261321.5000000314
13237.3,1.0,261321.6000000314
13237.4,1.0,261321.70000003141
13237.5,1.0,261321.80000003142
13237.6,1.0,261321.90000003143
13237.7,1.0,261322.00000003143
13237.8,1.0,261322.10000003144
13237.9,1.0,261322.20000003144
13238.0,1.0,261322.30000003145
13238.1,1.0,261322.40000003146
13238.2,1.0,261322.50000003146
13238.3,0.0,261322.50000003146
13238.4,0.0,261322.50000003146
13238.5,0.0,261322.50000003146
13238.6,0.0,261322.50000003146
13238.7,0.0,261322.50000003146
13238.8,0.0,261322.50000003146
13238.9,0.0,261322.50000003146
13239.0,0.0,261322.50000003146
13239.1,0.0,261322.50000003146
13239.2,0.0,261322.50000003146
13239.3,0.0,261322.50000003146
13239.4,0.0,261322.50000003146
13239.5,0.0,261322.50000003146
13239.6,0.0,261322.50000003146
13239.7,0.0,261322.50000003146
13239.8,0.0,261322.50000003146
13239.9,0.0,261322.50000003146
13240.0,0.0,261322.50000003146
13240.1,0.0,261322.50000003146
13240.2,0.0,261322.50000003146
13240.3,0.0,261322.50000003146
13240.4,0.0,261322.50000003146
